what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1288640422375
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1288640422375
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1288640422375
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1288640422375
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1288640422375
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1288640422375
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1288640422375
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1288640422375
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1288640422375
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1288640422375
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1288640422375
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1288640422375
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1288640422375
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1288640422375
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1288640422375
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1288640422390
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1288640422390
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1288640422390
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1288640422390
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1288640422390
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1288640422390
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1288640422390
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1288640422390
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1288640422390
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1288640422390
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1288640422390
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1288640422390
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1288640422390
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1288640422390
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1288640422390
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1288640422390
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1288640422390
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1288640422390
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1288640422390
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1288640422390
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1288640422390
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1288640422390
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1288640422390
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1288640422390
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1288640422390
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1288640422390
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1288640422390
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1288640422390
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1288640422390
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1288640422390
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1288640422406
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1288640422406
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1288640422406
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1288640422406
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1288640422406
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1288640422406
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1288640422406
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1288640422406
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1288640422406
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1288640422422
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1288640422422
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1288640422422
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1288640422422
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1288640422422
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1288640422422
os,sysinfo,,,"win32",1288640422422
arch,sysinfo,,,"x86",1288640422422
ws,sysinfo,,,"win32",1288640422422
locale,sysinfo,,,"en_US",1288640422422
processors,sysinfo,,,"1",1288640422422
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1288640422422
java.runtime.version,sysinfo,,,"1.6.0_21-b07",1288640422422
java.specification.name,sysinfo,,,"Java Platform API Specification",1288640422422
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1288640422422
java.specification.version,sysinfo,,,"1.6",1288640422422
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1288640422422
java.version,sysinfo,,,"1.6.0_21",1288640422422
java.vm.info,sysinfo,,,"mixed mode, sharing",1288640422422
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1288640422422
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1288640422422
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1288640422422
java.vm.specification.version,sysinfo,,,"1.0",1288640422422
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1288640422422
java.vm.version,sysinfo,,,"17.0-b17",1288640422422
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288640445500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288640515047
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288640730594
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288640756469
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288640950734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288640956578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288640965594
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1288641038172
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641049062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641061922
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1288641061969
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1288641062172
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1288641062172
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641070172
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1288641106859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641107562
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1288641108047
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288641108297
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1288641108344
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288641108359
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1288641108937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641126062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641164797
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1288641180187
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1288641189359
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1288641274250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641279015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641279281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641284031
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641284531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641361765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641366812
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1288641366844
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1288641388594
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1288641411078
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1288641438531
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1288641442265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641458359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641460859
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288641460906
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288641460906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641466250
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641467453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1288641467469
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641507203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641518469
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641528375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641547125
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288641547187
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288641547234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641560406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641590453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641690281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641690515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641695594
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641696094
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641754609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288641757437
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1288641757453
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1288641793281
