what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1288643416625
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288643416640
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1288643416640
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1288643419797
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1288643446156
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288643449328
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288643451703
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288643489781
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1288643496484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288643496734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288643498094
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1288643498109
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1288643504906
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1288643504969
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1288643508000
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1288643516156
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1288643516219
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1288643517390
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1288643517453
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1288643521125
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1288643522172
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1288643523094
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1288643523750
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1288643524422
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1288643525047
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1288643525625
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1288643526125
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1288643526422
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1288643526656
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1288643526906
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1288643527172
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1288643527406
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1288643527703
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1288643528297
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1288643530484
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1288643535375
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1288643545937
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288643545937
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1288643545953
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1288643545969
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.BreakpointView",1288643545969
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.closePerspective",1288643545969
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1288643567094
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1288643572844
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1288643574531
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288643593312
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288643597953
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1288643602687
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288643621344
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288643629156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288643685062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288643736562
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288643761672
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288643788140
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288643792984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288643801265
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288643933281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288643937390
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1288643942531
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288643944750
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288643953640
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288643961719
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1288643964578
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288643964797
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288643974328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288643989140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644021672
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288644041078
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288644050390
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288644352094
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288644352094
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288644353015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644364422
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644374969
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288644382359
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288644382390
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288644384437
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288644384437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644392125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644399781
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288644401469
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288644401500
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288644404078
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288644404078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644410203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644417562
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288644419031
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288644419062
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288644424219
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288644424219
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644431687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644434453
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288644436297
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288644436328
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288644438140
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288644438140
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644441297
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644447890
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288644449625
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288644449656
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288644456781
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288644456781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644465187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644467140
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644471969
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644478344
opened,view,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui.GenericHistoryView",1288644481515
activated,view,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui.GenericHistoryView",1288644481531
opened,editor,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare.CompareEditor",1288644483140
activated,editor,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare.CompareEditor",1288644483156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644483609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644483640
activated,view,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui.GenericHistoryView",1288644492578
activated,editor,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare.CompareEditor",1288644492812
activated,view,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui.GenericHistoryView",1288644493734
activated,editor,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare.CompareEditor",1288644493937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644494203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644494297
activated,view,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui.GenericHistoryView",1288644500703
activated,editor,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare.CompareEditor",1288644500922
