what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1288644556172
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1288644563062
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1288644566625
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1288644571828
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1288644580687
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1288644582390
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1288644587140
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1288644588219
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288644592937
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1288644609031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644610531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644616797
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644618140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288644628890
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288644634265
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288644643015
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288644644969
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1288644647312
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288644653515
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288644653515
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288644658344
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288644658359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288645387594
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288645716250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288645719109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288645735687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288645737078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288645776375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288645785734
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288645788703
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288645788734
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288645841781
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1288645845469
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288645845656
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288645862109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288645865484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288645893703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288645935703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288645939015
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1288645940625
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288645971922
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288646002594
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288646017187
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288646019062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288646046219
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288646059390
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288646060672
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288646152922
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288646161703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288646164047
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288646165187
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288646167140
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288646169312
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288646169344
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288646169344
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288646170812
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288646170812
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288646170812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288646181922
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703370531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703381953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703403656
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1288703403672
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1288703403672
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288703406890
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288703406922
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1288703409312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703415422
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703416844
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288703419297
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703423062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703436640
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1288703436656
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288703444062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703449890
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703454750
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288703454953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703464453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1288703473109
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1288703476562
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703478672
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1288703510000
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288703534640
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1288703536937
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1288703541640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703541640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703543469
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288703543812
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288703546406
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288703546406
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288703579765
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288703579765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703585453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703588187
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1288703588187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703601578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703609578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703609594
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703609609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703616094
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703617781
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1288703617781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703631219
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703634281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703634297
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703634312
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288703637140
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288703637172
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703642328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703653156
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAs",1288703653172
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1288703662890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703665109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703671015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703672219
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703708828
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288703711140
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288703711140
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703714469
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703715500
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1288703715515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703726203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703779812
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288703786750
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288703786765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703804797
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288703821656
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288703825781
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288703825781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704045609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704049828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704049844
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704049859
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288704055531
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288704055562
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1288704146656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704196640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704200344
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1288704200359
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1288704243922
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1288704275312
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.surround.with.try.catch",1288704341047
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288704376234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704378344
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704396922
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1288704419672
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1288704425015
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1288704456812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704462953
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1288704471875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704477859
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288704478078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704481203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704511297
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704515625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704520765
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1288704531906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704532859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704560937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704562672
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704569344
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704570594
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704592531
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288704594640
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288704594640
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288704595719
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288704598672
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704602344
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288704604000
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1288704604000
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288704607625
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288704607640
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288704607640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288705190359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288705919594
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288705934265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288705938000
activated,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1288706110437
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288706110437
closed,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1288706110453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288706297765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288706298984
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288706299015
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1288706299125
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1288706299125
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1288706299125
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1288706299125
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1288706299125
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1288706299125
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1288706299140
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1288706299140
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1288706299140
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1288706299140
stopped,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1288706299156
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1288706299156
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1288706299156
stopped,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1288706299156
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1288706299156
stopped,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1288706299156
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1288706299156
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1288706299156
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1288706299156
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1288706299156
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1288706299172
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1288706299172
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1288706299172
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1288706299172
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1288706299172
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.help.ui",1288706299172
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1288706299172
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1288706299172
stopped,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1288706299172
stopped,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1288706299172
stopped,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1288706299172
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1288706299172
stopped,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1288706299172
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1288706299172
stopped,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1288706299172
stopped,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1288706299172
stopped,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1288706299172
stopped,bundle,org.eclipse.wst.common.snippets,1.2.1.v201008251905,"org.eclipse.wst.common.snippets",1288706299172
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1288706299172
stopped,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1288706299172
stopped,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1288706299172
stopped,bundle,org.eclipse.gef,3.6.1.v20100712-1224,"org.eclipse.gef",1288706299172
stopped,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1288706299172
stopped,bundle,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui",1288706299172
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1288706299172
